epoch,train_loss,valid_loss,error_rate,time
0,1.6162877082824707,0.6455339193344116,0.1701323240995407,00:01
epoch,train_loss,valid_loss,error_rate,time
0,0.7511999607086182,0.34858423471450806,0.12476370483636856,00:00
1,0.6646197438240051,0.25264015793800354,0.10018903762102127,00:00
2,0.5326364040374756,0.13124938309192657,0.043478261679410934,00:00
3,0.42827239632606506,0.09491422772407532,0.03402646631002426,00:00
4,0.3539687693119049,0.0715443342924118,0.02079395018517971,00:00
5,0.29746127128601074,0.05295195057988167,0.018903592601418495,00:00
6,0.2434339076280594,0.045462433248758316,0.015122873708605766,00:00
7,0.20770856738090515,0.04732833430171013,0.018903592601418495,00:00
8,0.17828957736492157,0.043381039053201675,0.013232514262199402,00:00
9,0.16075102984905243,0.04380224645137787,0.013232514262199402,00:00
epoch,train_loss,valid_loss,error_rate,time
0,1.6176807880401611,0.853518545627594,0.20075757801532745,00:02
epoch,train_loss,valid_loss,error_rate,time
0,0.814408004283905,0.27297940850257874,0.10606060922145844,00:00
1,0.6076139807701111,0.17042596638202667,0.06818182021379471,00:00
epoch,train_loss,valid_loss,error_rate,time
0,1.961756944656372,1.118664264678955,0.2083333283662796,00:01
epoch,train_loss,valid_loss,error_rate,time
0,0.9720726609230042,0.45787015557289124,0.14393939077854156,00:00
1,0.7342076301574707,0.2635403871536255,0.07954545319080353,00:00
epoch,train_loss,valid_loss,error_rate,time
0,0.4059825539588928,0.22096417844295502,0.06439393758773804,00:00
epoch,train_loss,valid_loss,error_rate,time
0,0.38266465067863464,0.2140967696905136,0.06818182021379471,00:00
1,0.4010547697544098,0.20941653847694397,0.07196969538927078,00:00
2,0.42098385095596313,0.21105672419071198,0.07196969538927078,00:00
3,0.4161430597305298,0.20283310115337372,0.07196969538927078,00:00
4,0.4147668480873108,0.20340605080127716,0.07196969538927078,00:00
epoch,train_loss,valid_loss,error_rate,time
0,0.35654187202453613,0.20340242981910706,0.07196969538927078,00:00
epoch,train_loss,valid_loss,error_rate,time
0,0.35822388529777527,0.20656059682369232,0.06818182021379471,00:00
1,0.39920350909233093,0.2043735533952713,0.07196969538927078,00:00
2,0.4003310203552246,0.20735684037208557,0.07196969538927078,00:00
3,0.3973117470741272,0.2072867453098297,0.07196969538927078,00:00
4,0.4003148376941681,0.20792578160762787,0.07196969538927078,00:00
5,0.39183807373046875,0.2059899866580963,0.06818182021379471,00:00
6,0.3985022306442261,0.20987147092819214,0.07196969538927078,00:00
7,0.40621471405029297,0.2030896693468094,0.06818182021379471,00:00
8,0.4091978967189789,0.20423437654972076,0.06439393758773804,00:00
9,0.4060775339603424,0.20120608806610107,0.07196969538927078,00:00
10,0.39578351378440857,0.20270666480064392,0.07196969538927078,00:00
11,0.40181460976600647,0.20488230884075165,0.07196969538927078,00:00
12,0.4079238772392273,0.20403018593788147,0.07196969538927078,00:00
13,0.399917870759964,0.20551562309265137,0.07196969538927078,00:00
14,0.39425837993621826,0.20292924344539642,0.07196969538927078,00:00
15,0.38762521743774414,0.20550252497196198,0.07196969538927078,00:00
16,0.38290074467658997,0.2044306993484497,0.07196969538927078,00:00
17,0.38295164704322815,0.20402339100837708,0.07196969538927078,00:00
18,0.38920849561691284,0.21160797774791718,0.07196969538927078,00:00
19,0.38826560974121094,0.20781797170639038,0.07196969538927078,00:00
20,0.389466792345047,0.20961414277553558,0.06439393758773804,00:00
21,0.382315456867218,0.20600607991218567,0.06818182021379471,00:00
22,0.38030707836151123,0.20744149386882782,0.07196969538927078,00:00
23,0.3806034326553345,0.20669597387313843,0.06818182021379471,00:00
24,0.3854926526546478,0.20262819528579712,0.07196969538927078,00:00
25,0.38580426573753357,0.20940691232681274,0.07196969538927078,00:00
26,0.3939862847328186,0.20537886023521423,0.07196969538927078,00:00
27,0.3918028175830841,0.20677080750465393,0.07196969538927078,00:00
28,0.39620277285575867,0.2080494612455368,0.07196969538927078,00:00
29,0.39185631275177,0.2074282318353653,0.07575757801532745,00:00
30,0.39775916934013367,0.20672349631786346,0.07196969538927078,00:00
31,0.38868358731269836,0.21079228818416595,0.07196969538927078,00:00
32,0.38848185539245605,0.20067168772220612,0.06818182021379471,00:00
33,0.38797667622566223,0.20227082073688507,0.06818182021379471,00:00
34,0.39181214570999146,0.19895684719085693,0.06818182021379471,00:00
35,0.39465072751045227,0.20279400050640106,0.06818182021379471,00:00
36,0.39345651865005493,0.20546384155750275,0.07196969538927078,00:00
37,0.3930063247680664,0.2067646086215973,0.07196969538927078,00:00
38,0.39202842116355896,0.2125624716281891,0.06818182021379471,00:00
39,0.39172109961509705,0.21369342505931854,0.07196969538927078,00:00
40,0.3941437602043152,0.2098495066165924,0.06818182021379471,00:00
41,0.39847734570503235,0.20752380788326263,0.07196969538927078,00:00
42,0.39783576130867004,0.20463016629219055,0.07196969538927078,00:00
43,0.3963056802749634,0.20267993211746216,0.07196969538927078,00:00
44,0.39425334334373474,0.20697006583213806,0.07196969538927078,00:00
45,0.39419299364089966,0.20542481541633606,0.07196969538927078,00:00
46,0.39156636595726013,0.2100391536951065,0.06439393758773804,00:00
47,0.38950115442276,0.20729994773864746,0.07196969538927078,00:00
48,0.3899708688259125,0.20681017637252808,0.07196969538927078,00:00
49,0.3852846026420593,0.20528636872768402,0.06439393758773804,00:00
50,0.38653790950775146,0.20463208854198456,0.06439393758773804,00:00
51,0.38413235545158386,0.21013574302196503,0.07196969538927078,00:00
52,0.3903961777687073,0.20886142551898956,0.07196969538927078,00:00
53,0.3899877965450287,0.2143377959728241,0.07196969538927078,00:00
54,0.39883893728256226,0.21054592728614807,0.07196969538927078,00:00
55,0.40312379598617554,0.20609751343727112,0.07196969538927078,00:00
56,0.39771270751953125,0.20675191283226013,0.07196969538927078,00:00
57,0.40054476261138916,0.21474498510360718,0.07575757801532745,00:00
58,0.40149998664855957,0.21350529789924622,0.07575757801532745,00:00
59,0.4001222252845764,0.20535781979560852,0.06818182021379471,00:00
60,0.40252044796943665,0.20512178540229797,0.07196969538927078,00:00
61,0.401193231344223,0.20614436268806458,0.07196969538927078,00:00
62,0.39466843008995056,0.21078652143478394,0.07196969538927078,00:00
63,0.3967120051383972,0.2134585678577423,0.07196969538927078,00:00
64,0.39278048276901245,0.21261480450630188,0.07196969538927078,00:00
65,0.38637620210647583,0.20842505991458893,0.07196969538927078,00:00
66,0.38771069049835205,0.21109864115715027,0.07575757801532745,00:00
67,0.3936280608177185,0.216088205575943,0.07575757801532745,00:00
68,0.3914031386375427,0.21738731861114502,0.07575757801532745,00:00
69,0.39379820227622986,0.2158762663602829,0.07196969538927078,00:00
70,0.39365434646606445,0.209501713514328,0.07196969538927078,00:00
71,0.3956257998943329,0.2067079246044159,0.07196969538927078,00:00
72,0.394919753074646,0.21127548813819885,0.07196969538927078,00:00
73,0.40086373686790466,0.2085282802581787,0.07196969538927078,00:00
74,0.39639338850975037,0.20554813742637634,0.07196969538927078,00:00
75,0.3936435878276825,0.2081158459186554,0.07196969538927078,00:00
76,0.3925376832485199,0.20639172196388245,0.07196969538927078,00:00
77,0.39288392663002014,0.20351868867874146,0.07196969538927078,00:00
78,0.3973242938518524,0.20408448576927185,0.07196969538927078,00:00
79,0.3896959125995636,0.20291940867900848,0.07196969538927078,00:00
80,0.3934996724128723,0.2027796506881714,0.06818182021379471,00:00
81,0.3966953456401825,0.2123638242483139,0.07196969538927078,00:00
82,0.4039459228515625,0.20526285469532013,0.06818182021379471,00:00
83,0.4041467308998108,0.20474213361740112,0.07196969538927078,00:00
84,0.40794187784194946,0.20560383796691895,0.07196969538927078,00:00
85,0.4046127200126648,0.20170417428016663,0.07196969538927078,00:00
86,0.4026934802532196,0.2071307897567749,0.07196969538927078,00:00
87,0.40491393208503723,0.20707158744335175,0.07196969538927078,00:00
88,0.4071437120437622,0.20675329864025116,0.07196969538927078,00:00
89,0.4062226414680481,0.20767474174499512,0.06818182021379471,00:00
90,0.4039995074272156,0.20888274908065796,0.06818182021379471,00:00
91,0.4073469936847687,0.21258091926574707,0.07196969538927078,00:00
92,0.39936909079551697,0.20900991559028625,0.07196969538927078,00:00
93,0.4038328230381012,0.2165333777666092,0.07196969538927078,00:00
94,0.39821985363960266,0.21365398168563843,0.07196969538927078,00:00
95,0.3937525153160095,0.2054394781589508,0.07196969538927078,00:00
96,0.3868529498577118,0.2082204818725586,0.07196969538927078,00:00
97,0.38500890135765076,0.20564034581184387,0.07196969538927078,00:00
98,0.3856709599494934,0.20685572922229767,0.07196969538927078,00:00
99,0.39619946479797363,0.20875930786132812,0.07196969538927078,00:00
epoch,train_loss,valid_loss,error_rate,time
0,0.4188842177391052,0.20927715301513672,0.07196969538927078,00:01
epoch,train_loss,valid_loss,error_rate,time
epoch,train_loss,valid_loss,error_rate,time
0,0.4344927966594696,0.22046083211898804,0.07575757801532745,00:01
epoch,train_loss,valid_loss,error_rate,time
epoch,train_loss,valid_loss,error_rate,time
0,0.3796905279159546,0.21192298829555511,0.07196969538927078,00:01
epoch,train_loss,valid_loss,error_rate,time
epoch,train_loss,valid_loss,error_rate,time
0,0.42280298471450806,0.20763540267944336,0.07196969538927078,00:01
